,NO,Movie_title,Year,Genre,Rating,Votes,Directors,Stars,Scenario,Gross,Certificate
0,1201,Halloween H20 - 20 Years Later,(1998),"['Horror, Thriller']",5.8,71590,['Steve Miner '],"['Jamie Lee Curtis, Josh Hartnett, Adam Arkin, Michelle Williams']","['Laurie Strode, now the dean of a Northern California private school with an assumed name, must battle the Shape one last time, as the life of her own son hangs in the balance.']",$55.04M,R
1,1202,Cape Fear,(1991),"['Crime, Thriller']",7.3,184682,['Martin Scorsese '],"['Robert De Niro, Nick Nolte, Jessica Lange, Juliette Lewis']","['A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him.']",$79.10M,R
2,1203,Vanilla Sky,(2001),"['Fantasy, Mystery, Romance']",6.9,257024,['Cameron Crowe '],"['Tom Cruise, Penélope Cruz, Cameron Diaz, Kurt Russell']",['A self-indulgent and vain publishing magnate finds his privileged life upended after a vehicular accident with a resentful lover.'],$100.61M,R
3,1204,Freedom Writers,(2007),"['Biography, Crime, Drama']",7.6,75185,['Richard LaGravenese '],"['Hilary Swank, Imelda Staunton, Patrick Dempsey, Scott Glenn']","['A young teacher inspires her class of at-risk students to learn tolerance, apply themselves and pursue education beyond high school.']",$36.61M,PG-13
4,1205,Natural Born Killers,(1994),"['Action, Crime, Drama']",7.3,226006,['Oliver Stone '],"['Woody Harrelson, Juliette Lewis, Tom Sizemore, Rodney Dangerfield']",['Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.'],$50.28M,R
5,1206,Antichrist,(2009),"['Drama, Horror, Thriller']",6.6,121986,['Lars von Trier '],"['Willem Dafoe, Charlotte Gainsbourg, Storm Acheche Sahlstrøm']","['A grieving couple retreat to their cabin in the woods, hoping to repair their broken hearts and troubled marriage, but nature takes its course and things go from bad to worse.']",$0.40M,Not Rated
6,1207,The Wailing,(2016),"['Horror, Mystery, Thriller']",7.5,61216,['Na Hong-jin '],"['Jun Kunimura, Jung-min Hwang, Kwak Do-won, Woo-hee Chun']","['Soon after a stranger arrives in a little village, a mysterious sickness starts spreading. A policeman, drawn into the incident, is forced to solve the mystery in order to save his daughter.']",NA,TV-MA
7,1208,The Mighty Ducks,(1992),"['Comedy, Drama, Family']",6.6,63737,['Stephen Herek '],"['Emilio Estevez, Joss Ackland, Lane Smith, Heidi Kling']",['A self-centered Minnesota lawyer is sentenced to community service coaching a rag tag youth hockey team.'],$50.75M,PG
8,1209,National Treasure,(2004),"['Action, Adventure, Mystery']",6.9,317363,['Jon Turteltaub '],"['Nicolas Cage, Diane Kruger, Justin Bartha, Sean Bean']",['A historian races to find the legendary Templar Treasure before a team of mercenaries.'],$173.01M,PG
9,1210,Casper,(1995),"['Comedy, Family, Fantasy']",6.1,128780,['Brad Silberling '],"['Bill Pullman, Christina Ricci, Cathy Moriarty, Eric Idle']",['An afterlife therapist and his daughter meet a friendly young ghost when they move into a crumbling mansion in order to rid the premises of wicked spirits.'],$100.33M,PG
10,1211,Incredibles 2,(2018),"['Animation, Action, Adventure']",7.6,272008,['Brad Bird '],"['Craig T. Nelson, Holly Hunter, Sarah Vowell, Huck Milner']",['The Incredibles family takes on a new mission which involves a change in family roles: Bob Parr (Mr. Incredible) must manage the house while his wife Helen (Elastigirl) goes out to save the world.'],$608.58M,PG
11,1212,Pieces of a Woman,(2020),['Drama'],7.1,44647,['Kornél Mundruczó '],"['Vanessa Kirby, Shia LaBeouf, Ellen Burstyn, Iliza Shlesinger']","[""When a young mother's home birth ends in unfathomable tragedy, she begins a year-long odyssey of mourning that fractures relationships with loved ones in this deeply personal story of a woman learning to live alongside her loss.""]",NA,R
12,1213,Meet Joe Black,(1998),"['Drama, Fantasy, Romance']",7.2,228507,['Martin Brest '],"['Brad Pitt, Anthony Hopkins, Claire Forlani, Jake Weber']","[""Death, who takes the form of a young man, asks a media mogul to act as a guide to teach him about life on Earth, and in the process, he falls in love with his guide's daughter.""]",$44.62M,PG-13
13,1214,Snakes on a Plane,(2006),"['Action, Adventure, Crime']",5.4,136587,['David R. Ellis '],"['Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard']","['An FBI agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.']",$34.02M,R
14,1215,In Bruges,(2008),"['Comedy, Crime, Drama']",7.9,405446,['Martin McDonagh '],"['Colin Farrell, Brendan Gleeson, Ciarán Hinds, Elizabeth Berrington']","['Guilt-stricken after a job gone wrong, hitman Ray and his partner await orders from their ruthless boss in Bruges, Belgium, the last place in the world Ray wants to be.']",$7.76M,R
15,1216,The Final Girls,(2015),"['Comedy, Drama, Fantasy']",6.6,43640,['Todd Strauss-Schulson '],"['Taissa Farmiga, Malin Akerman, Adam Devine, Thomas Middleditch']","[""A young woman grieving the loss of her mother, a famous scream queen from the 1980s, finds herself pulled into the world of her mom's most famous movie. Reunited, the women must fight off the film's maniacal killer.""]",NA,PG-13
16,1217,Melancholia,(2011),"['Drama, Sci-Fi']",7.2,175278,['Lars von Trier '],"['Kirsten Dunst, Charlotte Gainsbourg, Kiefer Sutherland, Alexander Skarsgård']",['Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.'],$3.03M,R
17,1218,The Death of Stalin,(2017),"['Comedy, Drama, History']",7.3,95839,['Armando Iannucci '],"['Steve Buscemi, Simon Russell Beale, Jeffrey Tambor, Andrea Riseborough']","['Moscow, 1953. After being in power for nearly thirty years, Soviet dictator Joseph Vissarionovich Stalin takes ill and quickly dies. Now the members of the Council of Ministers scramble for power.']",$8.04M,R
18,1219,Megamind,(2010),"['Animation, Action, Comedy']",7.3,243683,['Tom McGrath '],"['Will Ferrell, Jonah Hill, Brad Pitt, Tina Fey']","['Evil genius Megamind finally defeats his do-gooder nemesis, Metro Man, but is left without a purpose in a superhero-free world.']",$148.42M,PG
19,1220,The Impossible,(2012),"['Drama, History, Thriller']",7.6,212763,['J.A. Bayona '],"['Naomi Watts, Ewan McGregor, Tom Holland, Oaklee Pendergast']",['The story of a tourist family in Thailand caught in the destruction and chaotic aftermath of the 2004 Indian Ocean tsunami.'],$19.02M,PG-13
20,1221,A Nightmare on Elm Street,(2010),"['Crime, Drama, Horror']",5.2,97164,['Samuel Bayer '],"['Jackie Earle Haley, Rooney Mara, Kyle Gallner, Katie Cassidy']","['The spectre of a disfigured man haunts the children of the parents who murdered him, stalking and killing them in their dreams.']",$63.08M,R
21,1222,Den of Thieves,(2018),"['Action, Crime, Drama']",7.0,102282,['Christian Gudegast '],"[""Gerard Butler, Pablo Schreiber, O'Shea Jackson Jr., 50 Cent""]","[""An elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew clash as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.""]",$44.95M,R
22,1223,Silenced,(2011),['Drama'],8.1,13821,['Hwang Dong-hyuk '],"['Gong Yoo, Yu-mi Jung, Hyeon-soo Kim, Jee-Young Kim']","['Based on real events, this film depicts the story of a school for the hearing-impaired where young deaf students were sexually assaulted by the faculty members over a long period of time.']",NA,Not Rated
23,1224,Blue Valentine,(2010),"['Drama, Romance']",7.3,191453,['Derek Cianfrance '],"['Ryan Gosling, Michelle Williams, John Doman, Faith Wladyka']","['The relationship of a contemporary married couple, charting their evolution over a span of years by cross-cutting between time periods.']",$9.74M,R
24,1225,The Other Boleyn Girl,(2008),"['Biography, Drama, History']",6.7,108990,['Justin Chadwick '],"['Natalie Portman, Scarlett Johansson, Eric Bana, Jim Sturgess']",['Two sisters contend for the affection of King Henry VIII.'],$26.81M,PG-13
25,1226,Liar Liar,(1997),"['Comedy, Fantasy']",6.9,294753,['Tom Shadyac '],"['Jim Carrey, Maura Tierney, Amanda Donohoe, Jennifer Tilly']","[""A fast-track lawyer can't lie for 24 hours due to his son's birthday wish after he disappoints his son for the last time.""]",$181.41M,PG-13
26,1227,All the Bright Places,(2020),"['Drama, Romance']",6.5,26389,['Brett Haley '],"[""Elle Fanning, Justice Smith, Alexandra Shipp, Kelli O'Hara""]","[""The story of Violet and Theodore, who meet and change each other's lives forever. As they struggle with the emotional and physical scars of their past, they discover that even the smallest places and moments can mean something.""]",NA,TV-MA
27,1228,Army of Darkness,(1992),"['Comedy, Horror']",7.5,170098,['Sam Raimi '],"['Bruce Campbell, Embeth Davidtz, Marcus Gilbert, Ian Abercrombie']","['A sardonic hardware store clerk is accidentally transported to 1300 A.D., where he must retrieve the Necronomicon and battle an army of the dead so he can return home.']",$11.50M,R
28,1229,Beauty and the Beast,(1991),"['Animation, Family, Fantasy']",8.0,430254,"['Directors: Gary Trousdale, Kirk Wise ']","[""Paige O'Hara, Robby Benson, Jesse Corti, Rex Everhart""]","[""A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.""]",$218.97M,G
29,1230,Halloween 4 - The Return of Michael Myers,(1988),"['Horror, Thriller']",5.8,49361,['Dwight H. Little '],"['Donald Pleasence, Ellie Cornell, Danielle Harris, George P. Wilbur']","['Ten years after his original massacre, the invalid Michael Myers awakens on Halloween Eve and returns to Haddonfield to kill his seven-year-old niece. Can Dr. Loomis stop him?']",$17.77M,R
30,1231,Public Enemies,(2009),"['Action, Biography, Crime']",7.0,291618,['Michael Mann '],"['Christian Bale, Johnny Depp, Christian Stolte, Jason Clarke']","['The Feds try to take down notorious American gangsters John Dillinger, Baby Face Nelson and Pretty Boy Floyd during a booming crime wave in the 1930s.']",$97.10M,R
31,1232,Eight Legged Freaks,(2002),"['Action, Adventure, Comedy']",5.4,55977,['Ellory Elkayem '],"['David Arquette, Kari Wuhrer, Scott Terra, Scarlett Johansson']",['Venomous spiders get exposed to a noxious chemical that causes them to grow to monumental proportions.'],$17.32M,PG-13
32,1233,Awakenings,(1990),"['Biography, Drama']",7.8,134097,['Penny Marshall '],"['Robert De Niro, Robin Williams, Julie Kavner, Ruth Nelson']","['The victims of an encephalitis epidemic many years ago have been catatonic ever since, but now a new drug offers the prospect of reviving them.']",$52.10M,PG-13
33,1234,Bad Boys,(1995),"['Action, Comedy, Crime']",6.9,252381,['Michael Bay '],"['Will Smith, Martin Lawrence, Lisa Boyle, Michael Taliferro']",['Two hip detectives protect a witness to a murder while investigating a case of stolen heroin from the evidence storage room from their police precinct.'],$65.81M,R
34,1235,Serenity,(2005),"['Action, Adventure, Sci-Fi']",7.8,290127,['Joss Whedon '],"['Nathan Fillion, Gina Torres, Chiwetel Ejiofor, Alan Tudyk']",['The crew of the ship Serenity try to evade an assassin sent to recapture telepath River.'],$25.51M,PG-13
35,1236,Jumper,(2008),"['Action, Adventure, Sci-Fi']",6.1,297272,['Doug Liman '],"['Hayden Christensen, Samuel L. Jackson, Jamie Bell, Rachel Bilson']",['A teenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.'],$80.17M,PG-13
36,1237,Porky's,(1981),['Comedy'],6.2,40986,['Bob Clark '],"['Dan Monahan, Mark Herrier, Wyatt Knight, Roger Wilson']","['In 1954, a group of Florida high-school guys try to help their buddy lose his virginity, which leads them to seek revenge on a sleazy nightclub owner and his redneck sheriff brother for harassing them.']",$111.29M,R
37,1238,The Place Beyond the Pines,(2012),"['Crime, Drama, Thriller']",7.3,257583,['Derek Cianfrance '],"['Ryan Gosling, Bradley Cooper, Eva Mendes, Craig Van Hook']","['A motorcycle stunt rider turns to robbing banks as a way to provide for his lover and their newborn child, a decision that puts him on a collision course with an ambitious rookie cop navigating a department ruled by a corrupt detective.']",$21.38M,R
38,1239,Breakfast at Tiffany's,(1961),"['Comedy, Drama, Romance']",7.6,173683,['Blake Edwards '],"['Audrey Hepburn, George Peppard, Patricia Neal, Buddy Ebsen']","['A young New York socialite becomes interested in a young man who has moved into her apartment building, but her past threatens to get in the way.']",NA,Approved
39,1240,Rebecca,(2020),"['Drama, Mystery, Romance']",6.0,37865,['Ben Wheatley '],"['Lily James, Armie Hammer, Kristin Scott Thomas, Keeley Hawes']","[""A young newlywed arrives at her husband's imposing family estate on a windswept English coast and finds herself battling the shadow of his first wife, Rebecca, whose legacy lives on in the house long after her death.""]",NA,PG-13
40,1241,Up in the Air,(2009),"['Comedy, Drama, Romance']",7.4,327499,['Jason Reitman '],"['George Clooney, Vera Farmiga, Anna Kendrick, Jason Bateman']","['Ryan Bingham enjoys living out of a suitcase for his job, travelling around the country firing people, but finds that lifestyle threatened by the presence of a potential love interest, and a new hire presenting a new business model.']",$83.82M,R
41,1242,1984,(1984),"['Drama, Sci-Fi']",7.1,69831,['Michael Radford '],"['John Hurt, Richard Burton, Suzanna Hamilton, Cyril Cusack']","['In a totalitarian future society, a man, whose daily work is re-writing history, tries to rebel by falling in love.']",$8.40M,R
42,1243,Worth,(2020),"['Biography, Drama, History']",6.8,10223,['Sara Colangelo '],"['Michael Keaton, Amy Ryan, Stanley Tucci, Tate Donovan']","['An attorney in Washington D.C. battles against cynicism, bureaucracy and politics to help the victims of 9/11.']",NA,PG-13
43,1244,Ted,(2012),['Comedy'],6.9,589392,['Seth MacFarlane '],"['Mark Wahlberg, Mila Kunis, Seth MacFarlane, Joel McHale']","['John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear, Ted or his girlfriend, Lori.']",$218.82M,R
44,1245,Hunter Killer,(2018),"['Action, Thriller']",6.6,59639,['Donovan Marsh '],"['Gerard Butler, Gary Oldman, Common, Linda Cardellini']","['An untested American submarine captain teams with U.S. Navy Seals to rescue the Russian president, who has been kidnapped by a rogue general.']",$15.77M,R
45,1246,You're Next,(2011),"['Horror, Thriller']",6.6,94752,['Adam Wingard '],"['Sharni Vinson, Joe Swanberg, AJ Bowen, Nicholas Tucci']","['When the Davison family comes under attack during their wedding anniversary getaway, the gang of mysterious killers soon learns that one of the victims harbors a secret talent for fighting back.']",$18.47M,R
46,1247,The Transporter,(2002),"['Action, Crime, Thriller']",6.8,294421,"['Directors: Louis Leterrier, Corey Yuen ']","['Jason Statham, Shu Qi, Matt Schulze, François Berléand']","['Frank Martin, who ""transports"" packages for unknown clients, is asked to move a package that soon begins moving, and complications arise.']",$25.30M,PG-13
47,1248,Looper,(2012),"['Action, Drama, Sci-Fi']",7.4,553170,['Rian Johnson '],"['Joseph Gordon-Levitt, Bruce Willis, Emily Blunt, Paul Dano']","[""In 2074, when the mob wants to get rid of someone, the target is sent into the past, where a hired gun awaits - someone like Joe - who one day learns the mob wants to 'close the loop' by sending back Joe's future self for assassination.""]",$66.49M,R
48,1249,In the Mood for Love,(2000),"['Drama, Romance']",8.1,138452,['Kar-Wai Wong '],"[""Tony Chiu-Wai Leung, Maggie Cheung, Siu Ping-Lam, Tung Cho 'Joe' Cheung""]","['Two neighbors form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.']",$2.73M,PG
49,1250,Focus,(2015),"['Comedy, Crime, Drama']",6.6,232902,"['Directors: Glenn Ficarra, John Requa ']","['Will Smith, Margot Robbie, Rodrigo Santoro, Adrian Martinez']","[""In the midst of veteran con man Nicky's latest scheme, a woman from his past - now an accomplished femme fatale - shows up and throws his plans for a loop.""]",$53.86M,R
